"No.","Time","Source","Destination","Protocol","Length","Info"
"2675","165.971774","192.168.164.1","192.168.164.200","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_STANDARD_INFO, File: MsFteWds"
"2676","165.972123","192.168.164.200","192.168.164.1","SMB2","154","GetInfo Response, File: MsFteWds"
"2677","165.972598","192.168.164.1","192.168.164.200","TCP","1514","58133  >  445 [ACK] Seq=71059 Ack=99970 Win=1050880 Len=1460 [TCP PDU reassembled in 2678]"
"2678","165.972598","192.168.164.1","192.168.164.200","SMB2 WSP","750","WSP Request: Connect"
"2679","165.973169","192.168.164.200","192.168.164.1","TCP","54","445  >  58133 [ACK] Seq=99970 Ack=73215 Win=65536 Len=0"
"2680","165.973666","192.168.164.200","192.168.164.1","SMB2 WSP","210","WSP Response: Connect"
"2681","165.974315","192.168.164.1","192.168.164.200","SMB2 WSP","914","WSP Request: CreateQuery"
"2682","165.975886","192.168.164.200","192.168.164.1","SMB2","131","Ioctl Response, Error: STATUS_PENDING"
"2683","165.984943","192.168.164.200","192.168.164.1","SMB2 WSP","198","WSP Response: CreateQuery"
"2684","165.985096","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=74075 Ack=100347 Win=1050624 Len=0"
"2685","165.985391","192.168.164.1","192.168.164.200","SMB2 WSP","934","WSP Request: SetBindings"
"2686","165.985927","192.168.164.200","192.168.164.1","SMB2 WSP","186","WSP Response: SetBindings"
"2687","165.986103","192.168.164.1","192.168.164.200","SMB2 WSP","198","WSP Request: GetQueryStatus"
"2688","165.986407","192.168.164.200","192.168.164.1","SMB2 WSP","190","WSP Response: GetQueryStatus"
"2689","165.986538","192.168.164.1","192.168.164.200","SMB2 WSP","202","WSP Request: GetQueryStatusEx"
"2690","165.986805","192.168.164.200","192.168.164.1","SMB2 WSP","226","WSP Response: GetQueryStatusEx"
"2691","165.987062","192.168.164.1","192.168.164.200","SMB2 WSP","194","WSP Request: GetScopeStatistics"
"2692","165.987578","192.168.164.200","192.168.164.1","SMB2 WSP","198","WSP Response: GetScopeStatistics"
"2693","165.987904","192.168.164.1","192.168.164.200","SMB2 WSP","198","WSP Request: FreeCursor"
"2694","165.988475","192.168.164.200","192.168.164.1","SMB2 WSP","190","WSP Response: FreeCursor"
"2695","165.988597","192.168.164.1","192.168.164.200","SMB2 WSP","186","WSP Request: Disconnect"
"2696","165.988860","192.168.164.200","192.168.164.1","SMB2","138","Write Response, File: MsFteWds"
"2697","165.988970","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: MsFteWds"
"2698","165.989398","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: MsFteWds"
"2699","166.036297","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=75755 Ack=101279 Win=1049600 Len=0"
"2700","166.093056","192.168.164.1","192.168.164.200","SMB2","370","Create Request, File: omid_laptop\\Downloads"
"2701","166.094316","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Downloads"
"2702","166.094800","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Downloads"
"2703","166.095772","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Downloads"
"2704","166.096584","192.168.164.1","192.168.164.200","SMB2","370","Create Request, File: omid_laptop\\Downloads"
"2705","166.097191","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Downloads"
"2706","166.097749","192.168.164.1","192.168.164.200","SMB2","154","Notify Request, File: omid_laptop\\Downloads"
"2707","166.100959","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_PENDING"
"2708","166.144868","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=76579 Ack=101972 Win=1050624 Len=0"
"2709","166.166356","192.168.164.1","192.168.164.200","SMB2","126","Cancel Request"
"2710","166.167426","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_CANCELLED"
"2711","166.168059","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2712","166.169454","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2713","166.197055","192.168.164.200","192.168.164.255","BROWSER","258","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"2714","166.223189","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=76743 Ack=102177 Win=1050368 Len=0"
"2715","167.284985","192.168.164.1","192.168.164.200","SMB2","330","Create Request, File: <share>"
"2716","167.285851","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2717","167.286228","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2718","167.286893","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2719","167.288071","192.168.164.1","192.168.164.200","SMB2","126","Cancel Request"
"2720","167.288559","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_CANCELLED"
"2721","167.288768","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Downloads"
"2722","167.289159","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Downloads"
"2723","167.289614","192.168.164.1","192.168.164.200","SMB2","330","Create Request, File: <share>"
"2724","167.290040","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2725","167.290287","192.168.164.1","192.168.164.200","SMB2","154","Notify Request, File: <share>"
"2726","167.302445","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_PENDING"
"2727","167.356234","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=77651 Ack=103075 Win=1050880 Len=0"
"2728","167.998834","192.168.164.1","192.168.164.200","SMB2","370","Create Request, File: omid_laptop\\Documents"
"2729","167.999995","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Documents"
"2730","168.001231","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents"
"2731","168.002877","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents"
"2732","168.003972","192.168.164.1","192.168.164.200","SMB2","386","Create Request, File: omid_laptop\\Documents\\project"
"2733","168.005264","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Documents\\project"
"2734","168.006402","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project"
"2735","168.006953","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project"
"2736","168.057200","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=78483 Ack=103819 Win=1050368 Len=0"
"2737","168.493209","192.168.164.1","192.168.164.200","SMB2","370","Create Request, File: omid_laptop\\Documents"
"2738","168.493753","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Documents"
"2739","168.494130","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents"
"2740","168.494503","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents"
"2741","168.495136","192.168.164.1","192.168.164.200","SMB2","370","Create Request, File: omid_laptop\\Documents"
"2742","168.495517","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Documents"
"2743","168.495772","192.168.164.1","192.168.164.200","SMB2","154","Notify Request, File: omid_laptop\\Documents"
"2744","168.503353","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_PENDING"
"2745","168.549964","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=79307 Ack=104512 Win=1051136 Len=0"
"2746","168.602088","192.168.164.1","192.168.164.200","SMB2","126","Cancel Request"
"2747","168.603952","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_CANCELLED"
"2748","168.604142","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2749","168.604718","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2750","168.658845","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=79471 Ack=104717 Win=1050880 Len=0"
"2751","170.202523","192.168.164.1","192.168.164.200","SMB2","234","Create Request, File: <share>"
"2752","170.203300","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2753","170.203638","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2754","170.204306","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2755","170.205318","192.168.164.1","192.168.164.200","SMB2","330","Create Request, File: <share>"
"2756","170.205774","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2757","170.206097","192.168.164.1","192.168.164.200","SMB2","260","Find Request, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *; Find Request, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2758","170.206804","192.168.164.200","192.168.164.1","SMB2","1346","Find Response, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *, 9 matches; Find Response, Error: STATUS_NO_MORE_FILES, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2759","170.206933","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2760","170.207226","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2761","170.210630","192.168.164.1","192.168.164.200","SMB2","208","Ioctl Request FSCTL_PIPE_WAIT Pipe: MsFteWds"
"2762","170.211473","192.168.164.200","192.168.164.1","SMB2","170","Ioctl Response FSCTL_PIPE_WAIT"
"2763","170.211692","192.168.164.1","192.168.164.200","SMB2","194","Create Request, File: MsFteWds"
"2764","170.212308","192.168.164.200","192.168.164.1","SMB2","210","Create Response, File: MsFteWds"
"2765","170.212470","192.168.164.1","192.168.164.200","SMB2","162","GetInfo Request FILE_INFO/SMB2_FILE_STANDARD_INFO, File: MsFteWds"
"2766","170.212935","192.168.164.200","192.168.164.1","SMB2","154","GetInfo Response, File: MsFteWds"
"2767","170.213512","192.168.164.1","192.168.164.200","TCP","1514","58133  >  445 [ACK] Seq=80719 Ack=107125 Win=1050624 Len=1460 [TCP PDU reassembled in 2768]"
"2768","170.213512","192.168.164.1","192.168.164.200","SMB2 WSP","750","WSP Request: Connect"
"2769","170.213948","192.168.164.200","192.168.164.1","TCP","54","445  >  58133 [ACK] Seq=107125 Ack=82875 Win=65536 Len=0"
"2770","170.214562","192.168.164.200","192.168.164.1","SMB2 WSP","210","WSP Response: Connect"
"2771","170.215191","192.168.164.1","192.168.164.200","SMB2 WSP","930","WSP Request: CreateQuery"
"2772","170.219585","192.168.164.200","192.168.164.1","SMB2","131","Ioctl Response, Error: STATUS_PENDING"
"2773","170.231325","192.168.164.200","192.168.164.1","SMB2 WSP","198","WSP Response: CreateQuery"
"2774","170.231395","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=83751 Ack=107502 Win=1050112 Len=0"
"2775","170.231523","192.168.164.1","192.168.164.200","SMB2 WSP","934","WSP Request: SetBindings"
"2776","170.232100","192.168.164.200","192.168.164.1","SMB2 WSP","186","WSP Response: SetBindings"
"2777","170.232255","192.168.164.1","192.168.164.200","SMB2 WSP","198","WSP Request: GetQueryStatus"
"2778","170.232877","192.168.164.200","192.168.164.1","SMB2 WSP","190","WSP Response: GetQueryStatus"
"2779","170.233135","192.168.164.1","192.168.164.200","SMB2 WSP","202","WSP Request: GetQueryStatusEx"
"2780","170.233628","192.168.164.200","192.168.164.1","SMB2 WSP","226","WSP Response: GetQueryStatusEx"
"2781","170.233871","192.168.164.1","192.168.164.200","SMB2 WSP","194","WSP Request: GetScopeStatistics"
"2782","170.236081","192.168.164.200","192.168.164.1","SMB2 WSP","198","WSP Response: GetScopeStatistics"
"2783","170.236244","192.168.164.1","192.168.164.200","SMB2 WSP","186","WSP Request: GetRowsetNotify"
"2784","170.236969","192.168.164.200","192.168.164.1","SMB2","138","Write Response, File: MsFteWds"
"2785","170.237081","192.168.164.1","192.168.164.200","SMB2 WSP","190","WSP Request: FreeCursor"
"2786","170.237500","192.168.164.200","192.168.164.1","SMB2","138","Write Response, File: MsFteWds"
"2787","170.237585","192.168.164.1","192.168.164.200","SMB2","171","Read Request Len:48 Off:0, File: MsFteWds"
"2788","170.237906","192.168.164.200","192.168.164.1","SMB2 WSP","186","WSP Response: GetRowsetNotify"
"2789","170.237981","192.168.164.1","192.168.164.200","SMB2","171","Read Request Len:48 Off:0, File: MsFteWds"
"2790","170.238278","192.168.164.200","192.168.164.1","SMB2 WSP","158","WSP Response: FreeCursor"
"2791","170.238353","192.168.164.1","192.168.164.200","SMB2 WSP","186","WSP Request: Disconnect"
"2792","170.238802","192.168.164.200","192.168.164.1","SMB2","138","Write Response, File: MsFteWds"
"2793","170.238906","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: MsFteWds"
"2794","170.239186","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: MsFteWds"
"2795","170.288606","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=85789 Ack=108702 Win=1050368 Len=0"
"2796","170.420409","192.168.164.1","192.168.164.200","SMB2","386","Create Request, File: omid_laptop\\Documents\\project"
"2797","170.421892","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Documents\\project"
"2798","170.422350","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project"
"2799","170.423378","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project"
"2800","170.423981","192.168.164.1","192.168.164.200","SMB2","386","Create Request, File: omid_laptop\\Documents\\project"
"2801","170.424647","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Documents\\project"
"2802","170.425430","192.168.164.1","192.168.164.200","SMB2","362","Create Request, File: omid_laptop\\Documents\\project; Notify Request"
"2803","170.425625","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project"
"2804","170.425969","192.168.164.200","192.168.164.1","TCP","54","445  >  58133 [ACK] Seq=109318 Ack=86945 Win=64768 Len=0"
"2805","170.426513","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project"
"2806","170.438080","192.168.164.200","192.168.164.1","SMB2","242","Create Response, File: omid_laptop\\Documents\\project"
"2807","170.438162","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=86945 Ack=109634 Win=1051136 Len=0"
"2808","170.438525","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_PENDING"
"2809","170.490898","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=86945 Ack=109711 Win=1050880 Len=0"
"2810","170.502238","192.168.164.1","192.168.164.200","SMB2","126","Cancel Request"
"2811","170.503556","192.168.164.200","192.168.164.1","SMB2","131","Notify Response, Error: STATUS_CANCELLED"
"2812","170.503718","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop"
"2813","170.504329","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop"
"2814","170.517733","192.168.164.1","192.168.164.200","SMB2","266","Create Request, File: omid_laptop\\Links"
"2815","170.519359","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Links"
"2816","170.519828","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Links"
"2817","170.521213","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Links"
"2818","170.567882","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=87413 Ack=110288 Win=1050368 Len=0"
"2819","181.202136","192.168.164.1","192.168.164.200","SMB2","266","Create Request, File: omid_laptop\\Links"
"2820","181.202719","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop\\Links"
"2821","181.203031","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Links"
"2822","181.204313","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Links"
"2823","181.255370","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=87717 Ack=110660 Win=1050112 Len=0"
"2824","182.685066","192.168.164.1","192.168.164.200","SMB2","234","Create Request, File: <share>"
"2825","182.685515","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2826","182.685770","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2827","182.686131","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2828","182.687023","192.168.164.1","192.168.164.200","SMB2","330","Create Request, File: <share>"
"2829","182.687456","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2830","182.687804","192.168.164.1","192.168.164.200","SMB2","260","Find Request, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *; Find Request, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2831","182.688552","192.168.164.200","192.168.164.1","SMB2","1346","Find Response, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *, 9 matches; Find Response, Error: STATUS_NO_MORE_FILES, File: <share>, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2832","182.688714","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2833","182.689124","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2834","182.689357","192.168.164.1","192.168.164.200","SMB2","346","Create Request, File: omid_laptop"
"2835","182.689755","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop"
"2836","182.689946","192.168.164.1","192.168.164.200","SMB2","260","Find Request, File: omid_laptop, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *; Find Request, File: omid_laptop, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2837","182.690524","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=112940 Ack=89061 Win=64256 Len=1460 [TCP PDU reassembled in 2840]"
"2838","182.690550","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=114400 Ack=89061 Win=64256 Len=1460 [TCP PDU reassembled in 2840]"
"2839","182.690561","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=89061 Ack=115860 Win=1051136 Len=0"
"2840","182.690572","192.168.164.200","192.168.164.1","SMB2","1442","Find Response, File: omid_laptop, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *, 30 matches; Find Response, Error: STATUS_NO_MORE_FILES, File: omid_laptop, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2841","182.690713","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop"
"2842","182.690975","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop"
"2843","182.691187","192.168.164.1","192.168.164.200","SMB2","354","Create Request, File: omid_laptop\\Documents; GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO"
"2844","182.691605","192.168.164.200","192.168.164.1","SMB2","370","Create Response, File: omid_laptop\\Documents; GetInfo Response"
"2845","182.691766","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents"
"2846","182.692040","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents"
"2847","182.692261","192.168.164.1","192.168.164.200","SMB2","370","Create Request, File: omid_laptop\\Documents\\project; GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO"
"2848","182.692679","192.168.164.200","192.168.164.1","SMB2","370","Create Response, File: omid_laptop\\Documents\\project; GetInfo Response"
"2849","182.692833","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project"
"2850","182.693104","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project"
"2851","182.748115","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=89953 Ack=118264 Win=1050112 Len=0"
"2852","182.765882","192.168.164.1","192.168.164.200","SMB2","330","Create Request, File: <share>"
"2853","182.766337","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2854","182.766640","192.168.164.1","192.168.164.200","SMB2","162","GetInfo Request FS_INFO/FileFsFullSizeInformation, File: <share>"
"2855","182.767026","192.168.164.200","192.168.164.1","SMB2","162","GetInfo Response, File: <share>"
"2856","182.767109","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2857","182.767582","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2858","182.777030","192.168.164.1","192.168.164.200","SMB2","410","Create Request, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2859","182.777708","192.168.164.200","192.168.164.1","SMB2","386","Create Response, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2860","182.778224","192.168.164.1","192.168.164.200","SMB2","370","GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO, File: omid_laptop\\Documents\\project\\ids_agent.py; GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO, File: omid_laptop\\Documents\\project\\ids_agent.py; GetInfo Request SEC_INFO/SMB2_SEC_INFO_00, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2861","182.778943","192.168.164.200","192.168.164.1","SMB2","346","GetInfo Response, File: omid_laptop\\Documents\\project\\ids_agent.py; GetInfo Response, File: omid_laptop\\Documents\\project\\ids_agent.py; GetInfo Response, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2862","182.779595","192.168.164.1","192.168.164.200","SMB2","275","GetInfo Request FS_INFO/FileFsVolumeInformation, File: omid_laptop\\Documents\\project\\ids_agent.py; GetInfo Request FS_INFO/FileFsAttributeInformation, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2863","182.780159","192.168.164.200","192.168.164.1","SMB2","250","GetInfo Response, File: omid_laptop\\Documents\\project\\ids_agent.py; GetInfo Response, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2864","182.780540","192.168.164.1","192.168.164.200","SMB2","171","Read Request Len:5251 Off:0, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2865","182.781195","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=119564 Ack=91439 Win=65024 Len=1460 [TCP PDU reassembled in 2869]"
"2866","182.781285","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=121024 Ack=91439 Win=65024 Len=1460 [TCP PDU reassembled in 2869]"
"2867","182.781313","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=91439 Ack=122484 Win=1051136 Len=0"
"2868","182.781330","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=122484 Ack=91439 Win=65024 Len=1460 [TCP PDU reassembled in 2869]"
"2869","182.781340","192.168.164.200","192.168.164.1","SMB2","1009","Read Response, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2870","182.781360","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=91439 Ack=124899 Win=1051136 Len=0"
"2871","182.784382","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2872","182.785803","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project\\ids_agent.py"
"2873","182.793011","192.168.164.1","192.168.164.200","SMB2","386","Create Request, File: omid_laptop\\Documents\\project; Ioctl Request FSCTL_CREATE_OR_GET_OBJECT_ID"
"2874","182.793528","192.168.164.200","192.168.164.1","SMB2","418","Create Response, File: omid_laptop\\Documents\\project; Ioctl Response FSCTL_CREATE_OR_GET_OBJECT_ID"
"2875","182.793668","192.168.164.1","192.168.164.200","SMB2","162","GetInfo Request FS_INFO/FileFsObjectIdInformation, File: omid_laptop\\Documents\\project"
"2876","182.793909","192.168.164.200","192.168.164.1","SMB2","194","GetInfo Response, File: omid_laptop\\Documents\\project"
"2877","182.794511","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project"
"2878","182.794907","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project"
"2879","182.795899","192.168.164.1","192.168.164.200","SMB2","452","Create Request, File: omid_laptop\\Documents; Find Request, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *; Find Request, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2880","182.796673","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=125659 Ack=92461 Win=65536 Len=1460 [TCP PDU reassembled in 2881]"
"2881","182.796713","192.168.164.200","192.168.164.1","SMB2","254","Create Response, File: omid_laptop\\Documents; Find Response, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *, 10 matches; Find Response, Error: STATUS_NO_MORE_FILES, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2882","182.796729","192.168.164.1","192.168.164.200","TCP","54","58133  >  445 [ACK] Seq=92461 Ack=127319 Win=1051136 Len=0"
"2883","182.796792","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents"
"2884","182.797080","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents"
"2885","182.798516","192.168.164.1","192.168.164.200","SMB2","386","Create Request, File: omid_laptop\\Documents\\project; Ioctl Request FSCTL_CREATE_OR_GET_OBJECT_ID"
"2886","182.799064","192.168.164.200","192.168.164.1","SMB2","418","Create Response, File: omid_laptop\\Documents\\project; Ioctl Response FSCTL_CREATE_OR_GET_OBJECT_ID"
"2887","182.799270","192.168.164.1","192.168.164.200","SMB2","162","GetInfo Request FS_INFO/FileFsObjectIdInformation, File: omid_laptop\\Documents\\project"
"2888","182.799502","192.168.164.200","192.168.164.1","SMB2","194","GetInfo Response, File: omid_laptop\\Documents\\project"
"2889","182.800073","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop\\Documents\\project"
"2890","182.800552","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop\\Documents\\project"
"2891","182.823958","192.168.164.1","192.168.164.200","SMB2","330","Create Request, File: <share>"
"2892","182.824849","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: <share>"
"2893","182.825204","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: <share>"
"2894","182.826349","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: <share>"
"2895","182.826704","192.168.164.1","192.168.164.200","SMB2","346","Create Request, File: omid_laptop"
"2896","182.827563","192.168.164.200","192.168.164.1","SMB2","298","Create Response, File: omid_laptop"
"2897","182.827923","192.168.164.1","192.168.164.200","SMB2","146","Close Request, File: omid_laptop"
"2898","182.828889","192.168.164.200","192.168.164.1","SMB2","182","Close Response, File: omid_laptop"
"2899","182.829570","192.168.164.1","192.168.164.200","SMB2","452","Create Request, File: omid_laptop\\Documents; Find Request, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *; Find Request, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
"2900","182.830908","192.168.164.200","192.168.164.1","TCP","1514","445  >  58133 [ACK] Seq=128823 Ack=94235 Win=65536 Len=1460 [TCP PDU reassembled in 2901]"
"2901","182.831005","192.168.164.200","192.168.164.1","SMB2","254","Create Response, File: omid_laptop\\Documents; Find Response, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *, 10 matches; Find Response, Error: STATUS_NO_MORE_FILES, SMB2_FIND_ID_BOTH_DIRECTORY_INFO, Pattern: *"
